ライセンスリスク,チーム,リポジトリ/プロジェクトグループ,マニフェスト/プロジェクト,パッケージタイプ,ソフトウェア,ライセンス,"OSI 認定なしのライセンスを含む",プロジェクトサイト,ソースコードリポジトリ,パッケージリポジトリ
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,degenerator@5.0.1,MIT,false,,,"https://www.npmjs.com/package/degenerator"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,"devtools-protocol@0.0.1330662",BSD-3-Clause,false,,,"https://www.npmjs.com/package/devtools-protocol"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,emoji-regex@8.0.0,MIT,false,,,"https://www.npmjs.com/package/emoji-regex"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,end-of-stream@1.4.4,MIT,false,,,"https://www.npmjs.com/package/end-of-stream"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,env-paths@2.2.1,MIT,false,,,"https://www.npmjs.com/package/env-paths"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,error-ex@1.3.2,MIT,false,,,"https://www.npmjs.com/package/error-ex"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,escalade@3.1.1,MIT,false,,,"https://www.npmjs.com/package/escalade"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,"escape-string-regexp@1.0.5",MIT,false,,,"https://www.npmjs.com/package/escape-string-regexp"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,escodegen@2.1.0,BSD-2-Clause,false,,,"https://www.npmjs.com/package/escodegen"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,esprima@4.0.1,BSD-2-Clause,false,,,"https://www.npmjs.com/package/esprima"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,estraverse@5.3.0,BSD-2-Clause,false,,,"https://www.npmjs.com/package/estraverse"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,esutils@2.0.3,BSD-2-Clause,false,,,"https://www.npmjs.com/package/esutils"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,execa@4.1.0,MIT,false,,,"https://www.npmjs.com/package/execa"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,external-editor@3.1.0,MIT,false,,,"https://www.npmjs.com/package/external-editor"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,extract-zip@2.0.1,BSD-2-Clause,false,,,"https://www.npmjs.com/package/extract-zip"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,fast-fifo@1.3.2,MIT,false,,,"https://www.npmjs.com/package/fast-fifo"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,fd-slicer@1.1.0,MIT,false,,,"https://www.npmjs.com/package/fd-slicer"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,file-saver@2.0.5,MIT,false,,,"https://www.npmjs.com/package/file-saver"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,find-up@4.1.0,MIT,false,,,"https://www.npmjs.com/package/find-up"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,fs-extra@11.2.0,MIT,false,,,"https://www.npmjs.com/package/fs-extra"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,function-bind@1.1.1,MIT,false,,,"https://www.npmjs.com/package/function-bind"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,get-caller-file@2.0.5,ISC,false,,,"https://www.npmjs.com/package/get-caller-file"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,get-stream@5.2.0,MIT,false,,,"https://www.npmjs.com/package/get-stream"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,get-uri@6.0.3,MIT,false,,,"https://www.npmjs.com/package/get-uri"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,graceful-fs@4.2.10,ISC,false,,,"https://www.npmjs.com/package/graceful-fs"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,hard-rejection@2.1.0,MIT,false,,,"https://www.npmjs.com/package/hard-rejection"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,has@1.0.3,MIT,false,,,"https://www.npmjs.com/package/has"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,has-flag@3.0.0,MIT,false,,,"https://www.npmjs.com/package/has-flag"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,has-flag@4.0.0,MIT,false,,,"https://www.npmjs.com/package/has-flag"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,hosted-git-info@2.8.9,ISC,false,,,"https://www.npmjs.com/package/hosted-git-info"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,hosted-git-info@4.1.0,ISC,false,,,"https://www.npmjs.com/package/hosted-git-info"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,http-proxy-agent@7.0.2,MIT,false,,,"https://www.npmjs.com/package/http-proxy-agent"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,https-proxy-agent@7.0.5,MIT,false,,,"https://www.npmjs.com/package/https-proxy-agent"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,human-signals@1.1.1,Apache-2.0,false,,,"https://www.npmjs.com/package/human-signals"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,i18next@23.11.5,MIT,false,,,"https://www.npmjs.com/package/i18next"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,iconv-lite@0.4.24,MIT,false,,,"https://www.npmjs.com/package/iconv-lite"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,ieee754@1.2.1,BSD-3-Clause,false,,,"https://www.npmjs.com/package/ieee754"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,import-fresh@3.3.0,MIT,false,,,"https://www.npmjs.com/package/import-fresh"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,indent-string@4.0.0,MIT,false,,,"https://www.npmjs.com/package/indent-string"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,invert-kv@3.0.1,MIT,false,,,"https://www.npmjs.com/package/invert-kv"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,ip-address@9.0.5,MIT,false,,,"https://www.npmjs.com/package/ip-address"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,is-arrayish@0.2.1,MIT,false,,,"https://www.npmjs.com/package/is-arrayish"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,is-core-module@2.11.0,MIT,false,,,"https://www.npmjs.com/package/is-core-module"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,"is-fullwidth-code-point@3.0.0",MIT,false,,,"https://www.npmjs.com/package/is-fullwidth-code-point"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,is-plain-obj@1.1.0,MIT,false,,,"https://www.npmjs.com/package/is-plain-obj"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,is-stream@2.0.1,MIT,false,,,"https://www.npmjs.com/package/is-stream"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,isexe@2.0.0,ISC,false,,,"https://www.npmjs.com/package/isexe"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,js-tokens@4.0.0,MIT,false,,,"https://www.npmjs.com/package/js-tokens"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,js-yaml@4.1.0,MIT,false,,,"https://www.npmjs.com/package/js-yaml"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,jsbn@1.1.0,MIT,false,,,"https://www.npmjs.com/package/jsbn"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,"json-parse-even-better-errors@2.3.1",MIT,false,,,"https://www.npmjs.com/package/json-parse-even-better-errors"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,jsonfile@6.1.0,MIT,false,,,"https://www.npmjs.com/package/jsonfile"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,kind-of@6.0.3,MIT,false,,,"https://www.npmjs.com/package/kind-of"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,"kintone-ui-component@1.10.0",MIT,false,,,"https://www.npmjs.com/package/kintone-ui-component"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,lcid@3.1.1,MIT,false,,,"https://www.npmjs.com/package/lcid"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,lines-and-columns@1.2.4,MIT,false,,,"https://www.npmjs.com/package/lines-and-columns"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,lit@2.7.4,BSD-3-Clause,false,,,"https://www.npmjs.com/package/lit"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,lit-element@3.3.2,BSD-3-Clause,false,,,"https://www.npmjs.com/package/lit-element"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,lit-html@2.7.3,BSD-3-Clause,false,,,"https://www.npmjs.com/package/lit-html"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,locate-path@5.0.0,MIT,false,,,"https://www.npmjs.com/package/locate-path"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,lru-cache@6.0.0,ISC,false,,,"https://www.npmjs.com/package/lru-cache"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,lru-cache@7.18.3,ISC,false,,,"https://www.npmjs.com/package/lru-cache"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,map-age-cleaner@0.1.3,MIT,false,,,"https://www.npmjs.com/package/map-age-cleaner"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,map-obj@1.0.1,MIT,false,,,"https://www.npmjs.com/package/map-obj"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,map-obj@4.2.1,MIT,false,,,"https://www.npmjs.com/package/map-obj"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,mem@5.1.1,MIT,false,,,"https://www.npmjs.com/package/mem"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,meow@9.0.0,MIT,false,,,"https://www.npmjs.com/package/meow"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,merge-stream@2.0.0,MIT,false,,,"https://www.npmjs.com/package/merge-stream"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,mimic-fn@2.1.0,MIT,false,,,"https://www.npmjs.com/package/mimic-fn"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,min-indent@1.0.1,MIT,false,,,"https://www.npmjs.com/package/min-indent"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,minimist-options@4.1.0,MIT,false,,,"https://www.npmjs.com/package/minimist-options"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,mitt@3.0.1,MIT,false,,,"https://www.npmjs.com/package/mitt"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,ms@2.1.3,MIT,false,,,"https://www.npmjs.com/package/ms"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,mute-stream@1.0.0,ISC,false,,,"https://www.npmjs.com/package/mute-stream"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,netmask@2.0.2,MIT,false,,,"https://www.npmjs.com/package/netmask"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,"normalize-package-data@2.5.0",BSD-2-Clause,false,,,"https://www.npmjs.com/package/normalize-package-data"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,"normalize-package-data@3.0.3",BSD-2-Clause,false,,,"https://www.npmjs.com/package/normalize-package-data"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,npm-run-path@4.0.1,MIT,false,,,"https://www.npmjs.com/package/npm-run-path"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,once@1.4.0,ISC,false,,,"https://www.npmjs.com/package/once"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,onetime@5.1.2,MIT,false,,,"https://www.npmjs.com/package/onetime"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,os-locale@5.0.0,MIT,false,,,"https://www.npmjs.com/package/os-locale"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,os-tmpdir@1.0.2,MIT,false,,,"https://www.npmjs.com/package/os-tmpdir"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,p-defer@1.0.0,MIT,false,,,"https://www.npmjs.com/package/p-defer"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,p-is-promise@2.1.0,MIT,false,,,"https://www.npmjs.com/package/p-is-promise"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,p-limit@2.3.0,MIT,false,,,"https://www.npmjs.com/package/p-limit"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,p-locate@4.1.0,MIT,false,,,"https://www.npmjs.com/package/p-locate"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,p-try@2.2.0,MIT,false,,,"https://www.npmjs.com/package/p-try"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,pac-proxy-agent@7.0.2,MIT,false,,,"https://www.npmjs.com/package/pac-proxy-agent"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,pac-resolver@7.0.1,MIT,false,,,"https://www.npmjs.com/package/pac-resolver"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,parent-module@1.0.1,MIT,false,,,"https://www.npmjs.com/package/parent-module"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,parse-json@5.2.0,MIT,false,,,"https://www.npmjs.com/package/parse-json"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,path-exists@4.0.0,MIT,false,,,"https://www.npmjs.com/package/path-exists"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,path-key@3.1.1,MIT,false,,,"https://www.npmjs.com/package/path-key"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,path-parse@1.0.7,MIT,false,,,"https://www.npmjs.com/package/path-parse"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,pend@1.2.0,MIT,false,,,"https://www.npmjs.com/package/pend"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,progress@2.0.3,MIT,false,,,"https://www.npmjs.com/package/progress"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,proxy-agent@6.4.0,MIT,false,,,"https://www.npmjs.com/package/proxy-agent"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,proxy-from-env@1.1.0,MIT,false,,,"https://www.npmjs.com/package/proxy-from-env"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,pump@3.0.0,MIT,false,,,"https://www.npmjs.com/package/pump"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,puppeteer@23.3.0,Apache-2.0,false,,,"https://www.npmjs.com/package/puppeteer"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,puppeteer-core@23.3.0,Apache-2.0,false,,,"https://www.npmjs.com/package/puppeteer-core"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,queue-tick@1.0.1,MIT,false,,,"https://www.npmjs.com/package/queue-tick"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,quick-lru@4.0.1,MIT,false,,,"https://www.npmjs.com/package/quick-lru"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,read-pkg@5.2.0,MIT,false,,,"https://www.npmjs.com/package/read-pkg"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,read-pkg-up@7.0.1,MIT,false,,,"https://www.npmjs.com/package/read-pkg-up"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,redent@3.0.0,MIT,false,,,"https://www.npmjs.com/package/redent"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,"regenerator-runtime@0.13.11",MIT,false,,,"https://www.npmjs.com/package/regenerator-runtime"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,"regenerator-runtime@0.14.1",MIT,false,,,"https://www.npmjs.com/package/regenerator-runtime"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,require-directory@2.1.1,MIT,false,,,"https://www.npmjs.com/package/require-directory"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,resolve@1.20.0,MIT,false,,,"https://www.npmjs.com/package/resolve"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,resolve-from@4.0.0,MIT,false,,,"https://www.npmjs.com/package/resolve-from"
,"System Development",kintone-plugins-us,"@kintone-plugins/text-connect@npm",npm,safer-buffer@2.1.2,MIT,false,,,"https://www.npmjs.com/package/safer-buffer"
